426;147;242;139;land;false;plains;1
427;254;57;212;land;false;forest;1
428;248;233;169;land;false;plains;1
429;158;182;224;land;false;plains;1
430;91;212;221;land;false;mountain;1
431;224;212;107;land;false;plains;1
432;247;214;236;land;false;plains;1
433;151;239;202;land;false;forest;1
434;240;201;224;land;false;desert;1
435;235;143;189;land;false;forest;1
436;158;211;161;land;false;plains;1
437;232;251;232;land;false;forest;1
438;147;213;212;land;false;forest;1
439;227;111;182;land;false;forest;1
440;215;234;249;land;false;forest;1
441;193;173;200;land;false;plains;1
442;198;238;160;land;false;plains;1
443;149;247;107;land;false;plains;1
444;163;201;154;land;false;plains;1
445;164;153;247;land;false;forest;1
446;225;209;143;land;false;plains;1
447;119;213;185;land;false;plains;1
448;250;198;217;land;false;plains;1
449;200;247;245;land;true;urban;1
450;150;191;175;land;false;plains;1
451;200;200;144;land;false;forest;1
452;212;169;143;land;false;plains;1
453;146;246;124;land;false;desert;1
454;166;181;162;land;false;desert;1
455;210;232;209;land;false;plains;1
456;244;150;219;land;true;urban;1
457;215;206;151;land;false;plains;1
458;195;249;158;land;false;desert;1
459;157;231;180;land;false;desert;1
460;198;187;224;land;false;plains;1
461;215;181;139;land;false;plains;1
462;182;142;211;land;false;desert;1
463;254;142;126;land;false;plains;1
464;247;197;197;land;false;plains;1
465;204;215;163;land;false;plains;1
466;246;253;5;land;false;plains;1
467;180;214;236;land;false;forest;1
468;97;221;234;land;false;desert;1
469;165;241;174;land;false;plains;1
470;146;241;128;land;false;plains;1
471;166;137;226;land;false;plains;1
472;233;151;242;land;false;plains;1
473;243;244;20;land;true;urban;1
474;186;128;253;land;false;forest;1
475;182;126;241;land;false;forest;1
476;205;232;198;land;false;forest;1
477;223;119;238;land;false;desert;1
478;176;249;170;land;false;desert;1
479;231;243;167;land;false;plains;1
480;193;171;233;land;false;plains;1
481;169;237;150;land;false;plains;1
482;219;204;95;land;true;urban;1
483;115;207;183;land;false;desert;1
484;218;220;177;land;false;plains;1
485;144;175;196;land;false;plains;1
486;222;211;99;land;false;forest;1
487;190;190;231;land;false;mountain;1
488;250;147;123;land;false;forest;1
489;199;218;183;land;false;forest;1
490;217;213;74;land;false;mountain;1
491;240;160;244;land;false;forest;1
492;148;214;175;land;false;forest;1
493;168;177;170;land;false;mountain;1
494;183;214;114;land;false;forest;1
495;243;108;190;land;false;desert;1
496;230;178;126;land;false;plains;1
497;126;168;210;land;false;plains;1
498;245;238;176;land;false;forest;1
499;182;228;165;land;false;desert;1
500;144;153;235;land;false;plains;1
501;111;216;234;land;false;plains;1
502;217;177;150;land;false;plains;1
503;230;215;222;land;false;desert;1
504;182;118;240;land;false;plains;1
505;220;237;188;land;false;forest;1
506;141;233;159;land;false;plains;1
507;221;167;124;land;false;plains;1
508;221;124;163;land;false;plains;1
509;240;211;176;land;true;urban;1
510;245;248;73;land;false;plains;1
511;215;218;144;land;false;desert;1
512;186;193;209;land;false;plains;1
513;226;210;227;land;true;urban;1
514;254;158;150;land;false;mountain;1
515;235;173;203;land;false;desert;1
516;193;251;228;land;false;forest;1
517;87;198;225;land;false;plains;1
518;203;218;189;land;false;plains;1
519;203;229;228;land;true;urban;1
520;223;245;243;land;false;forest;1
521;152;207;142;land;false;plains;1
522;203;243;180;land;false;plains;1
523;218;64;228;land;false;forest;1
524;226;147;173;land;false;mountain;1
525;138;249;164;land;false;desert;1
526;190;163;204;land;false;forest;1
527;239;242;145;land;false;mountain;1
528;248;117;150;land;false;desert;1
529;216;209;152;land;false;desert;1
530;52;245;252;land;false;plains;1
531;235;251;49;land;false;desert;1
532;215;228;221;land;false;desert;1
533;241;195;162;land;false;plains;1
534;199;211;170;land;false;forest;1
535;165;123;215;land;false;plains;1
536;198;143;183;land;true;urban;1
537;83;253;195;land;false;plains;1
538;234;113;157;land;false;forest;1
539;169;194;167;land;true;forest;1
540;101;218;192;land;false;forest;1
541;200;237;180;land;false;plains;1
542;203;220;180;land;true;urban;1
543;169;164;241;land;false;plains;1
544;194;254;177;land;true;urban;1
545;192;229;213;land;false;plains;1
546;161;246;240;land;false;forest;1
547;197;231;110;land;true;urban;1
548;164;201;212;land;false;mountain;1
549;141;246;142;land;false;plains;1
550;199;162;191;land;true;urban;1
551;221;216;106;land;false;desert;1
552;194;156;204;land;true;urban;1
553;196;192;135;land;false;forest;1
554;223;208;101;land;true;urban;1
555;220;240;41;land;false;forest;1
556;175;222;215;land;false;plains;1
557;253;118;151;land;false;plains;1
558;114;250;160;land;false;plains;1
559;190;179;222;land;true;forest;1
560;166;181;216;land;false;mountain;1
561;243;205;112;land;false;desert;1
562;189;99;230;land;false;desert;1
563;77;238;199;land;true;plains;1
564;235;208;245;land;false;forest;1
565;239;85;244;land;false;plains;1
566;240;241;101;land;false;desert;1
567;189;161;182;land;false;forest;1
568;233;229;183;land;true;forest;1
569;246;207;187;land;false;desert;1
570;244;251;100;land;false;plains;1
571;202;162;219;land;false;plains;1
572;106;244;235;land;true;urban;1
573;173;187;147;land;false;plains;1
574;152;110;243;land;false;desert;1
575;220;151;143;land;false;plains;1
576;134;232;189;land;false;mountain;1
577;253;212;136;land;false;plains;1
578;248;84;242;land;false;mountain;1
579;202;215;169;land;false;forest;1
580;219;232;180;land;true;urban;1
581;201;162;172;land;false;plains;1
582;229;206;68;land;false;mountain;1
583;247;244;106;land;false;forest;1
584;190;118;214;land;false;forest;1
585;201;194;220;land;false;plains;1
586;240;254;24;land;false;plains;1
587;228;223;249;land;true;urban;1
588;234;185;121;land;false;desert;1
589;226;106;175;land;false;plains;1
590;33;254;253;land;false;desert;1
591;87;180;246;land;false;desert;1
592;184;110;225;land;false;forest;1
593;155;214;181;land;true;urban;1
594;249;219;130;land;true;forest;1
595;80;247;214;land;false;desert;1
596;186;242;149;land;false;mountain;1
597;205;190;147;land;false;desert;1
598;227;192;185;land;false;plains;1
599;194;138;248;land;false;plains;1
600;121;186;249;land;true;urban;1
601;230;213;187;land;false;plains;1
602;118;251;192;land;false;forest;1
603;181;203;213;land;false;plains;1
604;227;254;163;land;false;mountain;1
605;188;161;210;land;true;urban;1
606;42;245;251;land;false;plains;1
607;249;213;130;land;false;plains;1
608;199;254;242;land;false;plains;1
609;217;185;160;land;false;forest;1
610;223;197;233;land;false;desert;1
611;251;35;249;land;true;forest;1
612;254;245;214;land;true;forest;1
613;234;24;247;land;false;forest;1
614;234;153;161;land;false;plains;1
615;194;193;170;land;false;mountain;1
616;187;208;204;land;true;forest;1
617;144;223;164;land;false;plains;1
618;180;207;137;land;false;forest;1
619;172;231;180;land;false;plains;1
620;135;201;198;land;false;plains;1
621;49;235;229;land;false;plains;1
622;186;201;192;land;false;desert;1
623;215;89;228;land;false;plains;1
624;249;91;253;land;false;plains;1
625;254;240;175;land;false;plains;1
626;254;200;62;land;true;urban;1
627;120;250;196;land;false;plains;1
628;235;185;164;land;false;plains;1
629;221;246;193;land;false;plains;1
630;149;239;254;land;false;desert;1
631;200;240;83;land;false;desert;1
632;217;164;186;land;true;forest;1
633;133;176;219;land;false;plains;1
634;154;218;162;land;false;desert;1
635;230;95;185;land;false;plains;1
636;54;207;254;land;false;plains;1
637;190;243;242;land;true;forest;1
638;147;128;245;land;false;forest;1
639;189;252;116;land;false;plains;1
640;205;207;239;land;false;plains;1
641;159;239;215;land;false;forest;1
642;236;210;85;land;false;mountain;1
643;201;163;176;land;false;plains;1
644;87;201;224;land;false;plains;1
645;243;254;163;land;false;plains;1
646;182;234;238;land;false;plains;1
647;170;186;179;land;true;urban;1
648;223;200;215;land;false;mountain;1
649;152;156;236;land;false;mountain;1
650;233;70;241;land;false;desert;1
651;225;227;231;land;false;plains;1
652;160;239;110;land;false;forest;1
653;221;131;164;land;false;plains;1
654;224;67;252;land;true;urban;1
655;215;161;147;land;true;urban;1
656;171;217;132;land;false;plains;1
657;238;153;215;land;true;urban;1
658;145;209;236;land;false;plains;1
659;230;217;251;land;false;desert;1
660;166;171;176;land;false;forest;1
661;211;113;232;land;true;forest;1
662;252;253;250;land;false;plains;1
663;215;188;184;land;false;forest;1
664;242;100;164;land;true;urban;1
665;114;243;156;land;false;plains;1
666;192;136;194;land;true;plains;1
667;205;96;230;land;false;plains;1
668;43;248;222;land;false;mountain;1
669;233;222;168;land;false;plains;1
670;118;202;208;land;false;plains;1
671;240;238;163;land;false;mountain;1
672;134;190;200;land;false;forest;1
673;108;194;206;land;false;desert;1
674;206;220;179;land;false;forest;1
675;249;229;129;land;true;urban;1
676;159;151;245;land;false;plains;1
677;158;241;161;land;false;plains;1
678;192;247;93;land;false;plains;1
679;162;251;193;land;false;plains;1
680;121;135;253;land;false;desert;1
681;219;47;254;land;false;plains;1
682;245;109;184;land;false;plains;1
683;137;245;159;land;false;desert;1
684;184;218;240;land;true;forest;1
685;240;112;238;land;false;plains;1
686;247;253;177;land;false;plains;1
687;248;245;158;land;false;plains;1
688;223;251;72;land;false;plains;1
689;211;86;216;land;true;forest;1
690;156;245;149;land;false;plains;1
691;208;211;123;land;false;plains;1
692;208;168;145;land;false;plains;1
693;236;151;134;land;false;plains;1
694;217;249;116;land;true;forest;1
695;144;160;231;land;false;mountain;1
696;219;208;183;land;false;forest;1
697;127;223;173;land;false;forest;1
698;217;75;244;land;false;plains;1
699;190;243;229;land;false;plains;1
700;206;245;103;land;false;desert;1
701;251;106;203;land;false;mountain;1
702;62;251;200;land;false;plains;1
703;221;244;162;land;false;desert;1
704;216;224;196;land;false;forest;1
705;253;71;239;land;false;desert;1
706;224;204;115;land;false;forest;1
707;109;228;253;land;true;forest;1
708;181;236;103;land;false;mountain;1
709;246;232;164;land;false;desert;1
710;183;198;150;land;false;plains;1
711;141;249;172;land;false;plains;1
712;74;201;249;land;false;plains;1
713;181;223;223;land;false;plains;1
714;223;151;129;land;false;plains;1
715;180;245;91;land;false;forest;1
716;247;179;245;land;false;plains;1
717;227;252;198;land;false;mountain;1
718;140;203;175;land;false;forest;1
719;133;248;121;land;false;forest;1
720;165;224;224;land;false;plains;1
721;196;249;118;land;false;desert;1
722;135;244;150;land;false;plains;1
723;223;194;217;land;true;plains;1
724;241;119;163;land;false;forest;1
725;113;229;197;land;false;plains;1
726;250;94;195;land;false;mountain;1
727;213;245;61;land;false;desert;1
728;145;195;244;land;true;urban;1
729;150;171;192;land;false;plains;1
730;172;185;171;land;false;plains;1
731;220;196;250;land;false;forest;1
732;190;170;240;land;false;plains;1
733;223;229;230;land;false;plains;1
734;253;176;179;land;true;urban;1
735;220;226;161;land;false;plains;1
736;168;251;94;land;false;mountain;1
737;53;244;207;land;false;desert;1
738;32;244;246;land;false;desert;1
739;198;232;146;land;false;mountain;1
740;247;206;171;land;false;forest;1
741;238;171;126;land;false;desert;1
742;199;199;194;land;false;forest;1
743;96;232;184;land;true;urban;1
744;187;222;220;land;true;forest;1
745;253;238;16;land;false;plains;1
746;189;244;83;land;false;forest;1
747;115;247;209;land;false;forest;1
748;251;244;37;land;false;plains;1
749;200;139;215;land;false;desert;1
750;244;167;230;land;false;plains;1
751;252;227;102;land;false;mountain;1
752;119;230;163;land;false;plains;1
753;222;126;218;land;false;plains;1
754;228;99;194;land;true;urban;1
755;205;161;231;land;false;plains;1
756;209;222;249;land;true;urban;1
757;207;147;249;land;false;plains;1
758;229;166;115;land;false;plains;1
759;147;222;190;land;false;plains;1
760;164;130;244;land;false;plains;1
761;81;254;252;land;false;plains;1
762;252;143;123;land;false;plains;1
763;85;225;239;land;true;forest;1
764;218;186;145;land;false;plains;1
765;249;228;208;land;false;plains;1
766;251;242;236;land;false;mountain;1
767;202;166;153;land;false;forest;1
768;213;150;228;land;false;mountain;1
769;158;223;201;land;false;mountain;1
770;242;207;188;land;false;forest;1
771;219;225;75;land;true;urban;1
772;243;150;231;land;false;plains;1
773;196;72;243;land;false;forest;1
774;250;253;172;land;true;urban;1
775;138;212;236;land;false;plains;1
776;254;126;249;land;false;forest;1
777;246;249;176;land;true;urban;1
778;248;196;232;land;false;plains;1
779;135;193;199;land;false;desert;1
780;131;188;245;land;true;urban;1
781;113;162;244;land;false;plains;1
782;254;199;141;land;false;forest;1
783;201;239;224;land;false;plains;1
784;254;135;144;land;false;forest;1
785;220;171;162;land;false;plains;1
786;238;142;234;land;true;urban;1
787;251;129;252;land;false;desert;1
788;105;237;194;land;false;desert;1
789;210;198;162;land;false;forest;1
790;54;228;253;land;false;plains;1
791;173;228;206;land;false;forest;1
792;246;131;186;land;false;desert;1
793;191;249;109;land;false;plains;1
794;237;92;193;land;false;plains;1
795;171;191;224;land;true;urban;1
796;83;219;246;land;true;urban;1
797;106;183;219;land;false;plains;1
798;197;168;247;land;false;desert;1
799;252;233;21;land;true;forest;1
800;59;242;252;land;true;urban;1
801;177;182;181;land;false;forest;1
802;232;215;205;land;true;plains;1
803;63;215;245;land;false;plains;1
804;113;209;204;land;false;plains;1
805;197;224;230;land;true;plains;1
806;232;50;250;land;false;plains;1
807;178;155;172;land;false;plains;1
808;217;195;118;land;false;mountain;1
809;222;174;116;land;false;forest;1
810;220;140;245;land;false;plains;1
811;236;46;246;land;false;plains;1
812;194;87;254;land;false;plains;1
813;238;218;150;land;false;desert;1
814;144;202;214;land;false;plains;1
815;216;187;217;land;false;desert;1
816;157;103;247;land;false;mountain;1
817;243;222;171;land;false;plains;1
818;134;223;219;land;false;desert;1
